tweet,selected_by_day,date,link,events,selected,journalist,keywords
"6 mars 2003: #Magnotta voit Sooriabalan à l'urgence: se disait confus, pensées accélérées, se sentait épié, dit rapport du psy.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531827001263665152,,,@MessierSRC,6 mars #Magnotta voit Sooriabalan l'urgence disait confus pensées accélérées sentait épié dit psy
"On passe au rapport du centre de santé Rouge Valley, aussi en Ontario. #Magnotta voyait aussi Sooriabalan à cet endroit.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531826502946799616,,,@MessierSRC,passe santé Rouge Ontario #Magnotta voyait Sooriabalan endroit
"#Magnotta a vu le psy Sooriabalan à plusieurs reprises par la suite, tjrs en 2002. Psy voulait une résidence adaptée pour lui.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531826089321299969,arrestation,,@MessierSRC,#Magnotta a vu psy Sooriabalan reprises tjrs Psy voulait résidence adaptée
"Donc, même sans hallucinations ni délires, #Magnotta pouvait avoir symptômes qui l'empêchaient de travailler, résume Allard.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531825767588847617,,,@MessierSRC,Donc hallucinations délires #Magnotta pouvait avoir symptômes l'empêchaient travailler résume Allard
"#Magnotta n'avait alors pas de symptômes dits positifs, mais en avait des négatifs (peu d'expression, parle peu, etc.) -Allard",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531825499254034432,arrestation,,@MessierSRC,#Magnotta n'avait symptômes dits positifs avait négatifs d'expression parle Allard
"Le Dr Sooriabalan a alors diagnostiqué qu'il souffrait d'une schizophrénie paranoïade en rémission, dit Dre Allard #Magnotta",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531825094591795200,,,@MessierSRC,Dr Sooriabalan a diagnostiqué souffrait schizophrénie paranoïade rémission dit Dre Allard #Magnotta
"15 juillet 2002: #Magnotta, 20 ans, commence à consulter le Dr Sooriabalan. Consomme antipsychotique et antidépresseurs.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531824906947010560,,,@MessierSRC,15 juillet #Magnotta ans commence consulter Dr Sooriabalan Consomme antipsychotique antidépresseurs
"Printemps 2002: le psy qui a vu #Magnotta au Toronto East concluait qu'il était schizophrène, souffrait de troubles anxieux.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531823820194451457,,,@MessierSRC,Printemps psy a vu #Magnotta Toronto East concluait était schizophrène souffrait troubles anxieux
"Examen mental de #Magnotta, printemps 2002: discours cohérent, humeur normale, peu d'expression, pas d'idées suicidaires, note le psy.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531822862089617408,,,@MessierSRC,mental #Magnotta printemps discours cohérent humeur normale d'expression d'idées suicidaires note psy
"#Magnotta croyait être suivi par le FBI, la police locale, poursuit la Dre Allard.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531821556465692673,arrestation,,@MessierSRC,#Magnotta croyait être suivi FBI police locale poursuit Dre Allard
"En mars 2002, un psy de cet hôpital mentionnait qu'il souffrait de schizophrénie paranoïade. #Magnotta disait entendre des voix.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531821358112854017,procedure,,@MessierSRC,mars psy hôpital mentionnait souffrait schizophrénie paranoïade #Magnotta disait entendre voix
L'avocat de #Magnotta interroge Dr Allard sur son rapport. On s'attarde à son passage au Toronto East Hospital.,,11/10/2014,https://twitter.com/#!/MessierSRC/status/531821118030897152,Paris,,@MessierSRC,L'avocat #Magnotta interroge Dr Allard rapport s ' attarde passage Toronto East Hospital
"La Dre Allard, appelée à la barre par la défense, défend la thèse de la non responsabilité criminelle de #Magnotta.",,11/10/2014,https://twitter.com/#!/MessierSRC/status/531819482378162177,,,@MessierSRC,Dre Allard appelée barre défense défend thèse responsabilité criminelle #Magnotta
Procès #Magnotta reprend avec la suite de l'interrogatoire de l'experte en psychiatrie légale Marie-Frédérique Allard.,,11/10/2014,https://twitter.com/#!/MessierSRC/status/531819216304103424,procedure,,@MessierSRC,Procès #Magnotta reprend l'interrogatoire l'experte psychiatrie légale Marie-Frédérique Allard
"Lorsque #Magnotta est conduit à RDP, il dit ne pas avoir de souvenir de ce qui l'a mené en prison.",,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531900817063018496,,,@IsabelleRicher,#Magnotta est conduit RDP dit avoir souvenir a mené prison
"En avril 12, #Magnotta consulte pour avoir de l'aide mais il donne des informations fausses ou incomplètes au psychiatre.",,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531893800965509120,,,@IsabelleRicher,avril 12 #Magnotta consulte avoir l'aide donne informations fausses incomplètes psychiatre
#magnotta a consulté un psychiatre à l'hôpital juif le 17 avril 12... 6 semaines avant le meurtre. Décrit des symptômes de bipolarité,1,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531889982383083520,,,@IsabelleRicher,#magnotta a consulté psychiatre l'hôpital juif 17 avril 12 6 semaines meurtre Décrit symptômes bipolarité
#Magnotta est hospitalisé à nouveau le 25 mars 03. Croit qu'on lui «vole» ses pensées. Se sent surveillé. Entend des voix. N'en peut plus.,,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531829281190846464,passe,,@IsabelleRicher,#Magnotta est hospitalisé 25 mars Croit vole pensées sent surveillé Entend voix N'en peut
"Son hospitalisation s'étend du 6 au 18 mars 03. Il est anxieux, parano. #Magnotta",,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531828192152403968,,,@IsabelleRicher,hospitalisation s ' étend 6 18 mars est anxieux parano #Magnotta
En mars 03 #Magnotta est hospitalisé pour traiter la schizophrénie,,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531827449374732290,,,@IsabelleRicher,mars 03 #Magnotta est hospitalisé traiter schizophrénie
Le procès #Magnotta se poursuit avec la suite de l'interrogatoire de la psy MF Allard qui résume les dossiers médicaux de l'accusé,,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531827168092123136,Profil témoin,,@IsabelleRicher,procès #Magnotta poursuit psy MF Allard résume dossiers médicaux l'accusé
2/2 suite du procès Magnotta. Et les jeux vidéos violents ont-ils un impact sur les amateurs? La réponse avec @janictremblay,,11/10/2014,https://twitter.com/#!/IsabelleRicher/status/531804535246053376,,,@IsabelleRicher,Magnotta jeux vidéos violents impact amateurs réponse @janictremblay
"Fin de la journée au procès #Magnotta. De retour mercredi, 9h30.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532282803766169600,procedure,,@MessierSRC,Fin journée procès #Magnotta retour mercredi 9h30
#Magnotta a dit à Allard que la chanson True Faith utilisée dans la vidéo était celle d'un spectacle sur lequel il avait travaillé,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532282520415784961,arrestation,,@MessierSRC,#Magnotta a dit Allard chanson True Faith utilisée vidéo était d'un spectacle avait travaillé
"Je ne crois pas que #Magnotta s'est vengé de Lin Jun, dit Allard. C'est une malheureuse victime, dit-elle.",1,11/11/2014,https://twitter.com/#!/MessierSRC/status/532282120816066560,,,@MessierSRC,crois #Magnotta s ' est vengé Lin Jun dit Allard malheureuse victime dit-elle
"Cette histoire expliquerait pourquoi un autre homme - le Colombien, donc - apparaît au début de la vidéo macabre mise en ligne par #Magnotta",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532281267128397824,,,@MessierSRC,histoire expliquerait autre Colombien apparaît début vidéo macabre mise
"Selon #Magnotta, le Colombien n'a pas voulu une relation à trois. Ils ont donc filmé leurs ébats pour Many -Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532281032670973954,,,@MessierSRC,#Magnotta Colombien ' a voulu relation ont filmé ébats
Dernière rencontre avec Many aurait lieu en mai 2012 à Montréal. Il voulait un «threesome». #Magnotta a trouvé un Colombien,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532280661445713920,,,@MessierSRC,Dernière rencontre Many aurait mai Montréal voulait threesome #Magnotta a trouvé Colombien
"#Magnotta m'a dit qu'il entendait encore des fois en Allemagne, dit Allard. Ça allait de «it's a beautiful day» à «Suicide yourself»",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532279817644036097,arrestation,,@MessierSRC,#Magnotta m ' a dit entendait fois Allemagne dit Allard allait it 's a beautiful day Suicide yourself
"Cette version diffère de celle de Rubert, qui dit avoir vu la photo après avoir laissé #Magnotta à une station de métro de Berlin.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532279534138454016,,,@MessierSRC,version diffère Rubert dit avoir vu photo avoir laissé #Magnotta station métro Berlin
Allard dit que #Magnotta a vu sa photo dans un journal que lisait Frank Rubert en Allemagne. Est donc allé dans cybercafé pour comprendre,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532279291439218689,,,@MessierSRC,Allard dit #Magnotta a vu photo journal lisait Frank Rubert Allemagne Est allé cybercafé comprendre
"En février dernier, #Magnotta a dit être resté 3 jours dans son appart. après le meurtre. En fait, il a quitté le lendemain (env. 40 h)",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532277880689283072,video,,@MessierSRC,février dernier #Magnotta a dit être resté jours appart meurtre a quitté lendemain env h
"Pourquoi #Magnotta a-t-il tué son chien? Son départ a été précipité, mais pas de raison comme tel, m'a-t-il dit -Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532277280723447809,,,@MessierSRC,#Magnotta a-t-il tué chien départ a été précipité raison tel m ' dit Allard
"#Magnotta a dit qu'un mot envoyé à Vancouver - «Roses are red...» - lui venait d'un film, Valentine. -Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532276892582547457,arrestation,,@MessierSRC,#Magnotta a dit Roses are red venait film Valentine Allard
"#Magnotta n'a pu dire pourquoi il avait envoyé colis à Vancouver, sinon qu'il avait parlé de cette ville avec Lin Jun",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532276291232620544,arrestation,,@MessierSRC,#Magnotta n ' a pu dire avait envoyé colis Vancouver avait parlé ville Lin Jun
"#Magnotta a ensuite envoyé des colis au PCC et au PLC le 25 mai, puis à Vancouver le lendemain. Il entendait «get it back» -Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532276049250648064,arrestation,,@MessierSRC,#Magnotta a envoyé colis PCC 25 mai Vancouver lendemain entendait get it back Allard
#Magnotta a dit avoir voulu faire «une cérémonie presque religieuse» en allant porter une partie de corps au parc Angrignon -Allard,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532275796304740353,arrestation,,@MessierSRC,#Magnotta a dit avoir voulu faire cérémonie religieuse allant porter partie corps parc
"Ensuite, #Magnotta a voulu fuir le gouvernement. Il a plus vidé son appartement qu'il ne l'a nettoyé, selon elle.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532275479341170688,,,@MessierSRC,#Magnotta a voulu fuir gouvernement a vidé appartement qu'il a nettoyé
#Magnotta m'a dit n'avoir eu «aucune excitation sexuelle» en posant les gestes du 25 mai 2012 -Allard.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532275311367692289,arrestation,,@MessierSRC,#Magnotta m ' a dit n'avoir eu excitation sexuelle posant gestes 25 mai
"Lors d'une psychose aigüe, il est particulièrement difficile de résister aux hallucinations, dit la Dre Allard. #Magnotta",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532274960556101632,,,@MessierSRC,psychose aigüe est difficile résister hallucinations dit Dre Allard #Magnotta
"La Dre Allard croit que #Magnotta était sincère en exprimant sa peine, sa honte. «C'est revenu à plusieurs reprises de façon spontanée»",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532274292093100034,,,@MessierSRC,Dre Allard croit #Magnotta était sincère exprimant peine honte revenu reprises façon spontanée
La Dre Allard confirme que #Magnotta a voulu écrire à la famille de Lin Jun pour s'excuser. On l'en a dissuadé.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532274034168594435,,,@MessierSRC,Dre Allard confirme #Magnotta a voulu écrire famille Lin Jun s ' excuser a dissuadé
#Magnotta m'a dit qu'il «trouvait ça très triste pour la victime et la famille» raconte Allard.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532273698615865345,arrestation,,@MessierSRC,#Magnotta m ' a dit qu'il trouvait triste victime famille raconte Allard
"#Magnotta n'a pas répondu quand je lui ai demandé pourquoi il avait donné coups de marteau à Lin Jun, dit Allard.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532273508228026368,arrestation,,@MessierSRC,#Magnotta ' a répondu ai demandé avait donné coups marteau Lin Jun dit Allard
"Selon Allard, #Magnotta lui a dit qu'il était logique pour lui de s'en aller en France après le meurtre: se sentait poursuivi par le gvt.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532272866981855233,,,@MessierSRC,Allard #Magnotta a dit qu'il était logique s ' aller France meurtre sentait poursuivi gvt
Procès #Magnotta reprend. La Dre Allard continue de livrer la version des faits que lui a donnée l'accusé plus tôt cette année.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532272099805913088,procedure,,@MessierSRC,Procès #Magnotta reprend Dre Allard continue livrer version faits a donnée l'accusé année
Pause au procès #Magnotta. De retour dans 20 minutes.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532265779329503233,corps,,@MessierSRC,Pause procès #Magnotta retour minutes
#Magnotta a toujours les yeux rivés au plancher en écoutant le témoignage d'Allard.,,11/11/2014,https://twitter.com/#!/MessierSRC/status/532265603139395585,arrestation,,@MessierSRC,#Magnotta a yeux rivés plancher écoutant témoignage d'Allard
"#Magnotta m'a dit qu'il n'avait plus le contrôle de son corps, ressentait une «énergie bizarre». Il entendait «poignarde-le» -Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532265355914514433,arrestation,,@MessierSRC,#Magnotta m ' a dit n'avait contrôle corps ressentait énergie bizarre entendait poignarde-le Allard
"#Magnotta m'a admis avoir monté la vidéo mise en ligne, mais ne savait pas s'il avait tout filmé, dit Allard",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532265084077080576,arrestation,,@MessierSRC,#Magnotta m ' a admis avoir monté vidéo mise savait s ' avait filmé dit Allard
"«Do it. He is from the governement», dit avoir entendu #Magnotta le soir du meurtre de Lin Jun.",,11/11/2014,https://twitter.com/#!/MessierSRC/status/532264857933201408,,,@MessierSRC,Do it He is from the governement dit avoir entendu #Magnotta soir meurtre Lin Jun.
